product_id,product_name,brand,category,sub_category,description,color,size,material,gender,mfr_cost,shipping_charge,price,country_of_origin,care_instructions,warranty_months,rating,launch_year
FW0747,Puma Formal Shoes - Green (Size 10),Puma,Footwear,Formal Shoes,"The Puma formal shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,10,Mesh upper with rubber sole,Unisex,2280.98,93.36,3883.58,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.7,2024
FW0748,Campus Formal Shoes - Brown (Size 11),Campus,Footwear,Formal Shoes,"The Campus formal shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,11,Mesh upper with rubber sole,Men,2182.46,128.25,4509.01,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.2,2023
FW0749,Woodland Formal Shoes - Blue (Size 6),Woodland,Footwear,Formal Shoes,"The Woodland formal shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,6,Mesh upper with rubber sole,Unisex,1994.75,112.88,3615.76,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.7,2024
FW0750,Skechers Formal Shoes - Green (Size 10),Skechers,Footwear,Formal Shoes,"The Skechers formal shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,10,Mesh upper with rubber sole,Men,1057.38,51.65,2168.42,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.1,2023
FW0751,Reebok Sports Shoes - White (Size 10),Reebok,Footwear,Sports Shoes,"The Reebok sports shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,10,Mesh upper with rubber sole,Women,1769.82,120.7,3560.21,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.1,2022
FW0752,Adidas Sneakers - Black (Size 9),Adidas,Footwear,Sneakers,"The Adidas sneakers in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,9,Mesh upper with rubber sole,Women,2392.9,125.36,3429.19,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.8,2025
FW0753,Skechers Formal Shoes - White (Size 11),Skechers,Footwear,Formal Shoes,"The Skechers formal shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,11,Mesh upper with rubber sole,Men,854.44,54.51,1716.68,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.9,2022
FW0754,Puma Running Shoes - White (Size 11),Puma,Footwear,Running Shoes,"The Puma running shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,11,Mesh upper with rubber sole,Men,1033.7,104.08,1997.59,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.9,2022
FW0755,Adidas Sports Shoes - Red (Size 11),Adidas,Footwear,Sports Shoes,"The Adidas sports shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,11,Mesh upper with rubber sole,Men,1051.43,127.15,1722.93,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.6,2022
FW0756,Campus Running Shoes - Green (Size 11),Campus,Footwear,Running Shoes,"The Campus running shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,11,Mesh upper with rubber sole,Men,689.59,138.11,1197.53,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.6,2024
FW0757,Woodland Running Shoes - Green (Size 11),Woodland,Footwear,Running Shoes,"The Woodland running shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,11,Mesh upper with rubber sole,Men,1570.45,111.76,3191.87,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.8,2024
FW0758,Asics Formal Shoes - Red (Size 6),Asics,Footwear,Formal Shoes,"The Asics formal shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,6,Mesh upper with rubber sole,Unisex,1040.94,133.79,1789.23,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4,2024
FW0759,Adidas Formal Shoes - Blue (Size 8),Adidas,Footwear,Formal Shoes,"The Adidas formal shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,8,Mesh upper with rubber sole,Men,2427.83,135.31,4018.77,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.7,2022
FW0760,Adidas Casual Shoes - Green (Size 9),Adidas,Footwear,Casual Shoes,"The Adidas casual shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,9,Mesh upper with rubber sole,Unisex,1257.96,56.96,2642.22,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.6,2024
FW0761,Reebok Sandals - White (Size 7),Reebok,Footwear,Sandals,"The Reebok sandals in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,7,Mesh upper with rubber sole,Unisex,1108.18,96.41,2049.33,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.2,2025
FW0762,Nike Sneakers - Black (Size 10),Nike,Footwear,Sneakers,"The Nike sneakers in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,10,Mesh upper with rubber sole,Women,945.51,113.96,1519.05,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.6,2023
FW0763,Bata Casual Shoes - Red (Size 7),Bata,Footwear,Casual Shoes,"The Bata casual shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,7,Mesh upper with rubber sole,Unisex,1114.87,82.81,2302.46,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.8,2024
FW0764,Campus Sandals - Black (Size 10),Campus,Footwear,Sandals,"The Campus sandals in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,10,Mesh upper with rubber sole,Unisex,1063.97,102.67,1761.08,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.7,2025
FW0765,New Balance Casual Shoes - White (Size 8),New Balance,Footwear,Casual Shoes,"The New Balance casual shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,8,Mesh upper with rubber sole,Women,2103.17,58.62,3577.14,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.4,2022
FW0766,Campus Sports Shoes - White (Size 9),Campus,Footwear,Sports Shoes,"The Campus sports shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,9,Mesh upper with rubber sole,Men,723.06,100.84,1247.98,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.6,2022
FW0767,Skechers Sneakers - Red (Size 10),Skechers,Footwear,Sneakers,"The Skechers sneakers in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,10,Mesh upper with rubber sole,Men,952.47,94.12,1472.34,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.3,2024
FW0768,Campus Sports Shoes - Red (Size 8),Campus,Footwear,Sports Shoes,"The Campus sports shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,8,Mesh upper with rubber sole,Men,2318.7,74.27,4305.32,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.8,2025
FW0769,Adidas Casual Shoes - Brown (Size 11),Adidas,Footwear,Casual Shoes,"The Adidas casual shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,11,Mesh upper with rubber sole,Unisex,837.6,142.19,1193.62,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.9,2022
FW0770,Woodland Formal Shoes - Black (Size 7),Woodland,Footwear,Formal Shoes,"The Woodland formal shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,7,Mesh upper with rubber sole,Unisex,1734.03,119.68,2729.08,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.6,2022
FW0771,Asics Sandals - Red (Size 6),Asics,Footwear,Sandals,"The Asics sandals in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,6,Mesh upper with rubber sole,Women,1376.24,96.65,2742.45,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.1,2023
FW0772,Campus Sneakers - Blue (Size 11),Campus,Footwear,Sneakers,"The Campus sneakers in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,11,Mesh upper with rubber sole,Women,2411.08,86.7,4039.68,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.7,2024
FW0773,Nike Formal Shoes - White (Size 7),Nike,Footwear,Formal Shoes,"The Nike formal shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,7,Mesh upper with rubber sole,Men,2357.66,116.58,4724.02,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.7,2024
FW0774,Nike Sandals - Black (Size 6),Nike,Footwear,Sandals,"The Nike sandals in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,6,Mesh upper with rubber sole,Unisex,796.73,93.76,1263.42,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.2,2022
FW0775,Woodland Sports Shoes - White (Size 6),Woodland,Footwear,Sports Shoes,"The Woodland sports shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,6,Mesh upper with rubber sole,Women,1825.08,131.67,2650.97,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.8,2022
FW0776,Bata Sneakers - White (Size 9),Bata,Footwear,Sneakers,"The Bata sneakers in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,9,Mesh upper with rubber sole,Unisex,1609.09,109.26,2777.98,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.8,2023
FW0777,Adidas Running Shoes - Green (Size 10),Adidas,Footwear,Running Shoes,"The Adidas running shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,10,Mesh upper with rubber sole,Men,688.4,103.02,1509.78,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.4,2023
FW0778,Woodland Running Shoes - Grey (Size 9),Woodland,Footwear,Running Shoes,"The Woodland running shoes in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,9,Mesh upper with rubber sole,Women,974.48,126.04,1859.53,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.6,2022
FW0779,Woodland Sandals - Blue (Size 9),Woodland,Footwear,Sandals,"The Woodland sandals in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,9,Mesh upper with rubber sole,Women,1010.23,76.53,2098.8,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4,2024
FW0780,Campus Sneakers - Red (Size 11),Campus,Footwear,Sneakers,"The Campus sneakers in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,11,Mesh upper with rubber sole,Women,639.3,129.94,1305.27,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.7,2025
FW0781,Adidas Casual Shoes - Green (Size 10),Adidas,Footwear,Casual Shoes,"The Adidas casual shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,10,Mesh upper with rubber sole,Men,2011.32,90.86,4203.42,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.3,2025
FW0782,Campus Running Shoes - Black (Size 9),Campus,Footwear,Running Shoes,"The Campus running shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,9,Mesh upper with rubber sole,Women,1059.74,108.78,1596.01,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.8,2022
FW0783,Puma Running Shoes - Blue (Size 10),Puma,Footwear,Running Shoes,"The Puma running shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,10,Mesh upper with rubber sole,Women,2265.36,99.96,3341.27,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.7,2022
FW0784,Nike Sports Shoes - Blue (Size 8),Nike,Footwear,Sports Shoes,"The Nike sports shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,8,Mesh upper with rubber sole,Unisex,1737.66,144.74,3714.31,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.8,2025
FW0785,Skechers Sandals - Brown (Size 8),Skechers,Footwear,Sandals,"The Skechers sandals in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,8,Mesh upper with rubber sole,Women,789.69,71.7,1416.53,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.7,2024
FW0786,Reebok Formal Shoes - White (Size 6),Reebok,Footwear,Formal Shoes,"The Reebok formal shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,6,Mesh upper with rubber sole,Men,884.57,83.97,1434.07,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.2,2022
FW0787,New Balance Casual Shoes - Blue (Size 10),New Balance,Footwear,Casual Shoes,"The New Balance casual shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,10,Mesh upper with rubber sole,Unisex,1360.45,101.88,2216.73,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.8,2024
FW0788,Nike Casual Shoes - Grey (Size 10),Nike,Footwear,Casual Shoes,"The Nike casual shoes in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,10,Mesh upper with rubber sole,Women,1573.95,101.86,3178.54,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.2,2023
FW0789,Woodland Formal Shoes - Blue (Size 6),Woodland,Footwear,Formal Shoes,"The Woodland formal shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,6,Mesh upper with rubber sole,Women,1380.33,149.39,1947.59,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.8,2022
FW0790,Skechers Sneakers - Red (Size 11),Skechers,Footwear,Sneakers,"The Skechers sneakers in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,11,Mesh upper with rubber sole,Unisex,1364.74,66.4,2061.6,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.6,2023
FW0791,Woodland Sneakers - White (Size 9),Woodland,Footwear,Sneakers,"The Woodland sneakers in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,9,Mesh upper with rubber sole,Unisex,2277.58,54.12,3319.08,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.6,2025
FW0792,Skechers Sports Shoes - Brown (Size 9),Skechers,Footwear,Sports Shoes,"The Skechers sports shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,9,Mesh upper with rubber sole,Men,671.43,131.47,1121.4,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.6,2024
FW0793,New Balance Running Shoes - White (Size 7),New Balance,Footwear,Running Shoes,"The New Balance running shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,7,Mesh upper with rubber sole,Unisex,1796.23,55.62,3302.83,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4,2025
FW0794,New Balance Sneakers - White (Size 7),New Balance,Footwear,Sneakers,"The New Balance sneakers in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,7,Mesh upper with rubber sole,Women,1682.1,60.71,3696.26,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.2,2025
FW0795,Asics Formal Shoes - Brown (Size 7),Asics,Footwear,Formal Shoes,"The Asics formal shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,7,Mesh upper with rubber sole,Women,2350.37,68.47,3925.84,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.6,2025
FW0796,Woodland Casual Shoes - Black (Size 9),Woodland,Footwear,Casual Shoes,"The Woodland casual shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,9,Mesh upper with rubber sole,Unisex,2333.37,105.07,3796.71,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.2,2022
FW0797,Reebok Sneakers - Green (Size 9),Reebok,Footwear,Sneakers,"The Reebok sneakers in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,9,Mesh upper with rubber sole,Men,1672.85,108.42,3554.55,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.6,2023
FW0798,New Balance Sneakers - Green (Size 11),New Balance,Footwear,Sneakers,"The New Balance sneakers in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,11,Mesh upper with rubber sole,Unisex,1819.38,131.08,3741.67,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.4,2022
FW0799,Bata Sandals - White (Size 10),Bata,Footwear,Sandals,"The Bata sandals in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,10,Mesh upper with rubber sole,Unisex,1602.68,63.74,2521.17,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.7,2024
FW0800,Adidas Sandals - White (Size 8),Adidas,Footwear,Sandals,"The Adidas sandals in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,8,Mesh upper with rubber sole,Men,1953.95,66.45,3177.12,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.8,2023
FW0801,New Balance Sneakers - Blue (Size 8),New Balance,Footwear,Sneakers,"The New Balance sneakers in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,8,Mesh upper with rubber sole,Unisex,1237.74,119.74,2154.12,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.7,2025
FW0802,Woodland Formal Shoes - Green (Size 7),Woodland,Footwear,Formal Shoes,"The Woodland formal shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,7,Mesh upper with rubber sole,Men,911.65,115.03,1309.66,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.7,2024
FW0803,New Balance Formal Shoes - Green (Size 7),New Balance,Footwear,Formal Shoes,"The New Balance formal shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,7,Mesh upper with rubber sole,Women,1115.78,112.7,2296.77,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.5,2025
